accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed
4,1.0,2.0,40.0,0.0,200.0,20.0,2,4.015906094268378,59.948785559678676,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,1.0,50.0,0.0,0.0,0.0,1,3.0308209902712417,49.58678220561613,t,Private room,Real Bed,1,t,f,flexible,True,True,False,False,True
3,1.0,1.0,50.0,15.0,0.0,10.0,2,6.617271842157612,56.51376498659114,t,Private room,Real Bed,2,f,f,moderate,True,False,False,False,False
2,1.0,1.0,25.0,0.0,0.0,0.0,1,12.787734457580322,30.0,t,Private room,Real Bed,1,t,f,flexible,False,False,False,False,False
4,1.0,1.0,40.0,5.0,0.0,40.0,1,3.617125452528013,70.05003684762754,t,Shared room,Real Bed,1,f,f,flexible,True,False,False,True,False
2,1.0,1.0,30.0,10.0,0.0,0.0,1,3.2728527046227516,44.57165136129119,t,Private room,Real Bed,5,f,f,flexible,False,False,False,False,True
6,1.5,2.0,80.0,40.0,0.0,20.0,4,8.540777323751133,140.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,True,True,False
3,1.0,1.0,73.0,25.0,0.0,20.0,2,3.106602202529214,40.0,t,Entire home/apt,Real Bed,3,f,f,moderate,False,False,False,True,False
2,1.0,1.0,80.0,30.0,0.0,0.0,1,4.274477723343794,10.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,True,False
2,1.0,1.0,20.0,0.0,0.0,0.0,1,6.974672866699549,22.0,t,Private room,Real Bed,12,t,f,moderate,True,False,True,False,False
2,1.0,1.0,35.0,10.0,0.0,10.0,1,5.871078445319321,49.766847007289094,t,Private room,Real Bed,1,f,f,flexible,True,False,True,False,True
2,1.0,2.0,40.0,0.0,0.0,10.0,2,1.5651848740695051,10.0,t,Entire home/apt,Real Bed,15,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,35.0,0.0,0.0,0.0,1,18.482338779786225,38.14676521982112,t,Private room,Real Bed,1,t,f,flexible,True,False,False,True,False
2,1.0,1.0,25.0,20.0,0.0,15.0,1,5.766669562977673,10.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,0.5,1.0,35.0,0.0,200.0,30.0,1,1.4581865303700867,55.02773592825428,t,Entire home/apt,Real Bed,10,f,f,strict_14_with_grace_period,False,True,False,False,False
2,2.0,1.0,45.0,5.0,200.0,0.0,1,4.83517789870615,59.503407780342386,t,Private room,Real Bed,2,f,f,moderate,False,True,True,False,False
1,1.0,1.0,29.0,0.0,0.0,0.0,1,8.81725442693944,38.37664700350457,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,False
2,1.0,1.0,50.0,20.0,0.0,10.0,1,7.172308163574106,29.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,False,True,False,False,True
2,1.0,1.0,25.0,0.0,500.0,0.0,1,6.575677799000593,40.0,t,Entire home/apt,Real Bed,80,f,f,strict_14_with_grace_period,True,False,True,False,False
3,1.0,1.0,32.0,30.0,0.0,20.0,2,1.8847545915064443,59.73499454491929,t,Entire home/apt,Real Bed,5,f,f,moderate,True,False,False,False,False
6,1.0,3.0,88.0,0.0,88.0,0.0,1,3.5532069771612362,69.98815954654933,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,False,False
2,1.5,1.0,50.0,20.0,0.0,25.0,1,3.5612781001009535,12.0,t,Private room,Real Bed,1,t,f,flexible,True,False,False,True,False
2,1.0,1.0,24.0,0.0,0.0,0.0,1,6.829137478064302,39.75154257464672,t,Private room,Real Bed,2,t,f,flexible,True,True,False,False,False
2,1.0,2.0,45.0,35.0,280.0,25.0,1,0.5927425143079526,66.76422220320467,t,Private room,Real Bed,3,f,f,moderate,True,True,False,True,False
2,1.0,0.0,29.0,25.0,0.0,10.0,1,6.363432319288132,20.0,t,Entire home/apt,Real Bed,2,t,f,moderate,False,False,False,False,False
6,1.5,3.0,185.0,40.0,200.0,0.0,1,4.259697952219112,96.0,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,True,False,True,False,False
2,1.0,1.0,60.0,20.0,150.0,0.0,1,4.8854159471839935,51.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,False,True,False,False
5,2.5,3.0,120.0,40.0,0.0,25.0,1,3.414472332138156,111.51473103896616,t,Private room,Real Bed,4,f,f,moderate,True,True,True,False,False
2,1.0,1.0,113.0,25.0,0.0,0.0,1,2.1507988918983334,80.0,t,Entire home/apt,Real Bed,3,t,f,moderate,True,False,True,False,False
1,1.0,1.0,24.0,0.0,0.0,0.0,1,6.739275957738125,37.70642388020453,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,False
1,1.0,1.0,36.0,36.0,0.0,13.0,1,5.187110068405809,53.32174235043571,t,Private room,Real Bed,21,t,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,2.0,55.0,25.0,0.0,10.0,2,7.1937866990888,57.15438333802637,t,Entire home/apt,Real Bed,14,t,f,flexible,True,True,False,False,False
4,1.0,1.0,49.0,30.0,100.0,10.0,2,5.645431857188269,61.12230587250643,t,Entire home/apt,Real Bed,2,t,f,moderate,True,False,False,False,False
3,1.0,1.0,72.0,0.0,0.0,0.0,2,6.533968075733262,15.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,False,False
2,1.0,1.0,55.0,25.0,100.0,0.0,1,1.1719114406102855,50.0,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,28.0,50.0,300.0,25.0,1,8.817489496735831,10.0,t,Entire home/apt,Real Bed,30,f,f,strict_14_with_grace_period,True,True,False,True,True
4,1.0,3.0,129.0,30.0,100.0,0.0,1,3.7171895627221185,82.8497461135215,t,Entire home/apt,Real Bed,4,t,f,moderate,False,False,False,False,False
2,1.0,1.0,25.0,20.0,100.0,15.0,1,3.9280296396270065,51.563685215547046,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,False,False,True,False,True
1,1.0,1.0,13.0,0.0,0.0,0.0,1,4.749885542734969,35.109147843900324,t,Private room,Real Bed,2,f,f,moderate,True,False,True,True,False
2,1.0,1.0,45.0,0.0,0.0,0.0,1,6.247743258312088,46.61421108943449,t,Private room,Real Bed,2,t,f,flexible,True,True,True,True,True
4,1.0,1.0,120.0,30.0,200.0,0.0,1,3.019635726029726,80.6259623998608,t,Entire home/apt,Real Bed,2,f,f,flexible,False,False,True,False,False
2,1.0,1.0,34.0,20.0,300.0,0.0,1,8.84675237297282,40.0,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,False
3,1.0,1.0,57.0,50.0,100.0,29.0,1,3.825751724606092,74.57184704991012,t,Shared room,Real Bed,1,t,f,strict_14_with_grace_period,True,True,False,False,True
2,1.0,1.0,35.0,35.0,0.0,25.0,1,2.838567838438979,61.67528523714348,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
1,1.0,1.0,23.0,0.0,0.0,0.0,1,7.493570572463591,37.063683297398796,t,Private room,Real Bed,60,f,f,strict_14_with_grace_period,True,False,False,False,False
3,1.0,1.0,35.0,20.0,0.0,15.0,1,3.6891787101619977,56.560594734689246,t,Private room,Real Bed,1,f,f,moderate,False,False,False,True,True
2,1.5,1.0,25.0,0.0,0.0,0.0,1,4.646878003535946,46.46768545538562,t,Private room,Real Bed,7,f,f,flexible,False,True,False,False,False
2,1.0,1.0,180.0,35.0,350.0,0.0,1,6.8145604136183815,70.0,t,Entire home/apt,Real Bed,3,f,f,flexible,True,True,False,False,False
4,1.0,2.0,56.0,0.0,0.0,15.0,2,3.8485658793420368,62.004650815711756,t,Entire home/apt,Real Bed,1,f,f,flexible,True,True,True,False,False
2,1.0,1.0,27.0,15.0,0.0,0.0,2,3.667314073192901,15.0,t,Private room,Real Bed,2,f,f,flexible,False,True,False,False,False
1,1.0,1.0,50.0,30.0,250.0,50.0,1,2.8869645745978585,76.32348074551292,t,Entire home/apt,Real Bed,10,f,f,strict_14_with_grace_period,True,False,False,True,False
6,1.0,3.0,79.0,70.0,0.0,0.0,1,6.488631592314924,75.27745188287427,t,Entire home/apt,Real Bed,28,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,100.0,40.0,0.0,10.0,2,3.5593658078537675,74.96004341754116,t,Entire home/apt,Real Bed,1,f,f,moderate,True,False,False,False,True
3,1.0,1.0,50.0,15.0,0.0,15.0,1,6.078268718303164,90.0,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,False,False,False,False,False
4,1.0,1.0,42.0,32.0,108.0,8.0,2,7.12941795555954,57.627647314700546,t,Entire home/apt,Real Bed,1,t,f,super_strict_30,True,True,False,False,False
8,1.0,2.0,160.0,40.0,200.0,20.0,2,1.4246692752605372,112.72381917388435,t,Entire home/apt,Real Bed,2,t,f,moderate,False,True,True,False,False
2,1.0,0.0,70.0,20.0,0.0,30.0,2,10.372482571725566,43.0,t,Entire home/apt,Real Bed,2,t,f,flexible,True,True,True,False,False
2,1.0,1.0,79.0,0.0,0.0,0.0,1,5.314081519632008,57.72187476958109,t,Entire home/apt,Real Bed,1,t,f,flexible,True,False,False,False,False
2,1.0,1.0,49.0,25.0,0.0,20.0,1,1.7064279812769665,36.0,t,Private room,Real Bed,2,t,f,flexible,True,False,False,False,True
4,1.0,2.0,60.0,35.0,0.0,20.0,2,6.715378900489512,69.24097655866586,t,Entire home/apt,Real Bed,90,f,f,strict_14_with_grace_period,False,True,False,False,False
3,1.0,2.0,40.0,0.0,0.0,0.0,1,11.452960803496095,44.87777138965144,t,Entire home/apt,Real Bed,5,f,f,flexible,False,False,True,False,False
4,1.0,2.0,39.0,50.0,200.0,0.0,1,15.323302403040886,52.56778076121728,t,Entire home/apt,Real Bed,30,f,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,65.0,14.0,180.0,20.0,1,4.550644716872238,15.0,t,Entire home/apt,Real Bed,4,f,f,moderate,True,True,True,False,False
4,1.0,1.0,35.0,40.0,200.0,15.0,2,3.842487329586636,61.59920160700003,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,True,False,False
2,1.0,1.0,43.0,20.0,100.0,10.0,1,3.0781918358460443,25.0,t,Private room,Real Bed,3,t,f,moderate,True,False,False,False,False
1,1.0,1.0,18.0,0.0,0.0,0.0,1,2.196450897353162,37.79321885929887,t,Shared room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,45.0,0.0,0.0,0.0,1,3.1939595373285887,47.94206843173528,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,220.0,0.0,0.0,0.0,1,0.9009875223869016,104.02131157790909,t,Private room,Real Bed,5,f,f,flexible,True,False,False,False,True
2,1.0,1.0,40.0,0.0,0.0,0.0,1,4.73351809734336,15.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,23.0,0.0,0.0,0.0,1,4.017089950451775,10.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,True
1,1.0,1.0,35.0,0.0,0.0,0.0,1,7.908566097445627,40.660298900415654,t,Entire home/apt,Real Bed,7,t,f,flexible,True,True,False,False,False
3,1.0,1.0,65.0,35.0,200.0,15.0,1,7.632062936017108,10.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,True,False,False
2,1.0,1.0,120.0,0.0,0.0,0.0,1,6.117191710167187,15.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,False,False,False
2,1.0,1.0,50.0,20.0,0.0,0.0,1,3.235199208977148,20.0,t,Private room,Real Bed,5,t,f,moderate,True,True,False,False,False
2,1.0,1.0,28.0,0.0,100.0,0.0,1,5.022477873181168,30.0,t,Private room,Real Bed,2,f,f,moderate,False,True,False,False,False
2,1.0,1.0,60.0,19.0,0.0,15.0,1,1.2929905741022794,63.24868581644167,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,False,False
2,1.0,1.0,45.0,21.0,0.0,0.0,1,1.4612454225050182,51.60445417416833,t,Private room,Real Bed,3,f,f,flexible,False,False,True,False,True
3,1.0,1.0,45.0,0.0,100.0,0.0,1,3.0615610763980325,20.0,t,Private room,Real Bed,3,f,f,flexible,False,False,True,False,True
3,1.0,1.0,55.0,0.0,0.0,0.0,1,1.974044464932286,10.0,t,Private room,Real Bed,3,f,f,flexible,False,False,False,False,False
2,1.0,1.0,65.0,15.0,0.0,10.0,1,3.881712620688336,60.767143643091096,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,20.0,5.0,0.0,5.0,1,8.657272567657085,12.0,t,Private room,Real Bed,1,t,f,strict_14_with_grace_period,True,True,False,True,True
3,1.0,1.0,39.0,15.0,150.0,5.0,1,4.304536878192688,52.61628976913145,t,Private room,Real Bed,3,f,f,moderate,True,False,True,True,False
2,1.0,1.0,60.0,20.0,100.0,0.0,1,2.1037973494687416,56.246562977204796,t,Private room,Real Bed,3,f,f,moderate,True,True,False,False,False
4,1.0,2.0,50.0,10.0,150.0,12.0,1,4.766003493429643,59.0,t,Private room,Real Bed,2,t,f,moderate,True,True,True,False,True
2,1.0,1.0,30.0,0.0,0.0,5.0,2,4.936141750763254,44.41203513724665,t,Private room,Real Bed,3,t,f,flexible,True,False,True,False,True
2,1.0,1.0,55.0,40.0,250.0,10.0,1,1.7548346353193165,50.0,t,Entire home/apt,Real Bed,6,f,f,moderate,False,True,False,False,False
2,1.0,1.0,35.0,0.0,0.0,20.0,1,6.08380780714176,10.0,t,Shared room,Real Bed,1,t,f,moderate,False,False,False,False,False
2,1.0,1.0,17.0,0.0,0.0,0.0,1,6.49419589423184,15.0,t,Private room,Real Bed,3,f,f,flexible,True,False,False,False,False
2,1.0,1.0,29.0,20.0,200.0,10.0,2,5.955642098727335,49.47740109879979,t,Entire home/apt,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,75.0,30.0,200.0,0.0,2,2.352298355316706,62.15700212569495,t,Entire home/apt,Real Bed,5,f,f,moderate,False,True,True,False,False
3,1.0,1.0,45.0,15.0,100.0,5.0,1,4.046103366526529,54.4478476649394,t,Private room,Real Bed,1,f,f,flexible,False,False,True,False,False
4,1.0,2.0,38.0,50.0,100.0,10.0,1,12.995694990094886,15.0,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,True,False,False
4,1.0,1.0,30.0,5.0,0.0,5.0,2,11.211571050271587,10.0,t,Private room,Real Bed,1,f,f,moderate,True,True,False,False,False
2,1.0,0.0,50.0,0.0,0.0,0.0,1,3.4940067615208434,10.0,t,Entire home/apt,Real Bed,3,t,f,flexible,True,False,True,False,True
1,1.0,0.0,32.0,36.0,0.0,13.0,1,4.216680888147,52.468189481824076,t,Private room,Real Bed,25,t,f,strict_14_with_grace_period,True,False,False,False,False
3,1.0,2.0,76.0,150.0,1000.0,0.0,2,3.4013725957809333,60.0,t,Entire home/apt,Real Bed,61,f,f,moderate,True,True,True,False,False
2,1.0,1.0,59.0,15.0,0.0,0.0,1,1.5398005404393598,55.14574130367857,t,Private room,Real Bed,3,t,f,moderate,False,True,False,False,False
2,1.0,1.0,32.0,24.0,0.0,18.0,1,3.0319853289033127,55.797343226936206,t,Private room,Real Bed,2,f,f,moderate,False,False,False,True,False
2,1.0,1.0,50.0,10.0,0.0,10.0,1,2.7109938319597853,50.0,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,False,False,True,True,False
3,1.0,2.0,42.0,0.0,0.0,10.0,2,12.709976453752045,49.285136894861935,t,Entire home/apt,Real Bed,20,f,f,strict_14_with_grace_period,True,True,True,False,True
3,1.0,1.0,32.0,0.0,200.0,10.0,1,6.842710323697152,57.0,t,Private room,Real Bed,28,t,f,strict_14_with_grace_period,True,False,True,True,False
2,1.0,1.0,35.0,10.0,100.0,0.0,1,3.880086848105262,46.22008455377029,t,Private room,Real Bed,3,f,f,moderate,False,False,False,False,True
2,1.0,1.0,26.0,0.0,0.0,0.0,1,1.3137213574747917,42.77928677944064,t,Private room,Real Bed,1,t,f,flexible,False,True,False,False,True
2,1.0,1.0,24.0,0.0,0.0,0.0,1,7.248084370096162,40.0,t,Private room,Real Bed,3,t,f,moderate,False,True,False,True,False
2,1.0,1.0,30.0,20.0,0.0,0.0,1,4.4163873395175,45.4596348492984,t,Private room,Real Bed,4,f,f,flexible,False,True,False,True,False
2,1.0,1.0,100.0,35.0,200.0,20.0,1,1.5460115538252144,78.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,False,True,False
5,1.0,1.0,120.0,35.0,200.0,20.0,2,6.0864350251355335,68.0,t,Entire home/apt,Real Bed,2,f,f,moderate,False,True,False,False,True
8,2.0,3.0,225.0,0.0,0.0,0.0,1,18.159428675198875,10.0,t,Entire home/apt,Real Bed,5,t,f,flexible,True,True,False,False,False
2,1.0,1.0,55.0,30.0,0.0,5.0,1,3.2342311572379536,57.60336423017045,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,False,True,False
4,1.0,2.0,99.0,0.0,0.0,0.0,1,5.858811679321238,67.96500413765298,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,True,False,True,False
2,2.0,1.0,31.0,5.0,0.0,8.0,1,7.640036704457313,57.00077181749304,t,Private room,Real Bed,1,t,f,moderate,True,False,True,False,False
6,2.0,3.0,90.0,49.0,0.0,15.0,4,4.263840605143246,10.0,t,Entire home/apt,Real Bed,3,t,f,flexible,True,True,False,False,False
3,1.0,1.0,60.0,0.0,0.0,5.0,2,2.028846247568952,57.203052213167936,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,False,False,True
3,1.0,1.0,29.0,20.0,100.0,20.0,1,2.9775084610080205,57.695802887026474,t,Private room,Real Bed,2,f,f,flexible,False,False,False,True,False
2,1.0,1.0,33.0,0.0,0.0,15.0,1,4.84645659865858,10.0,t,Private room,Real Bed,3,f,f,flexible,True,False,False,False,True
4,2.0,1.0,49.0,19.0,0.0,0.0,2,2.9747793079994933,66.57492225509242,t,Private room,Real Bed,1,t,f,moderate,True,False,True,True,False
4,1.0,0.0,67.0,18.0,0.0,0.0,1,12.572401248923194,35.0,t,Entire home/apt,Real Bed,2,t,f,moderate,True,True,True,False,False
4,1.5,2.0,110.0,50.0,250.0,25.0,2,1.9694300273735892,97.79505192105756,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,False,False,True,False,False
2,1.0,1.0,50.0,0.0,0.0,0.0,1,5.75864509923887,48.400659807127745,t,Private room,Real Bed,9,f,f,flexible,True,False,True,False,False
2,1.0,1.0,31.0,10.0,0.0,8.0,1,4.983021672267137,47.94373559395318,t,Private room,Real Bed,1,f,f,moderate,False,False,True,False,True
1,1.0,1.0,24.0,20.0,100.0,15.0,1,3.1034351682366474,49.52329031913787,t,Private room,Real Bed,2,f,f,moderate,False,False,False,False,False
3,1.0,2.0,45.0,0.0,0.0,0.0,1,4.498526836338897,25.0,t,Private room,Real Bed,5,t,f,strict_14_with_grace_period,False,False,True,False,False
2,1.0,1.0,75.0,0.0,200.0,0.0,2,3.419262718468429,75.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,False,False,False
2,1.0,0.0,99.0,30.0,200.0,10.0,2,2.820039580690617,20.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,True,False,False
1,1.0,1.0,27.0,0.0,0.0,25.0,1,7.1724627421405,50.34030122672,t,Private room,Real Bed,3,t,f,moderate,True,True,False,True,False
3,1.0,1.0,50.0,30.0,300.0,15.0,1,5.9672614290515815,62.69266875181822,t,Entire home/apt,Real Bed,10,f,f,moderate,True,True,False,False,False
2,1.0,1.0,70.0,0.0,0.0,0.0,1,3.015661923156649,55.88848283676039,t,Private room,Real Bed,2,t,f,strict_14_with_grace_period,True,False,False,False,False
4,1.5,2.0,150.0,20.0,200.0,25.0,2,3.879539192709941,105.22970356330224,t,Entire home/apt,Real Bed,5,f,f,moderate,True,True,True,True,False
6,1.5,3.0,95.0,50.0,400.0,10.0,4,2.1812538404329107,89.69424965848214,t,Entire home/apt,Real Bed,5,f,f,moderate,True,True,True,False,False
2,1.5,1.0,60.0,0.0,0.0,15.0,1,7.1237443730927135,63.53390885669335,t,Private room,Real Bed,2,f,f,moderate,True,False,True,True,False
1,1.0,1.0,35.0,0.0,100.0,15.0,1,8.298057457919665,15.0,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,False
2,1.0,1.0,42.0,0.0,0.0,20.0,1,6.840580474189031,54.9145417550929,t,Private room,Real Bed,1,f,f,moderate,False,False,True,True,True
2,1.0,1.0,20.0,35.0,100.0,15.0,1,6.437772135578598,20.0,t,Private room,Real Bed,1,t,f,moderate,True,True,True,False,False
2,1.0,1.0,50.0,5.0,0.0,0.0,1,5.555485157363682,12.0,t,Private room,Real Bed,2,t,f,flexible,True,False,False,False,False
2,1.0,0.0,65.0,0.0,0.0,0.0,1,1.46294390058544,54.97336746446835,t,Entire home/apt,Pull-out Sofa,1,f,f,flexible,True,False,True,False,False
4,1.0,2.0,120.0,40.0,300.0,15.0,2,3.8901167629116267,88.68789718785611,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,True,True,False,False
4,1.0,2.0,150.0,40.0,0.0,0.0,1,3.64651956818201,128.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,True,True,False
2,1.0,2.0,70.0,0.0,0.0,0.0,1,2.543852432220632,56.11013334682902,t,Entire home/apt,Real Bed,1,f,f,flexible,True,True,False,False,False
2,1.0,1.0,30.0,0.0,0.0,0.0,1,3.5547264849803466,43.06386660282578,t,Shared room,Real Bed,3,f,f,flexible,False,False,False,False,False
4,1.0,1.0,35.0,45.0,100.0,10.0,2,4.837612173627625,59.14481765196987,t,Entire home/apt,Real Bed,1,t,f,strict_14_with_grace_period,True,True,False,False,False
1,1.0,1.0,75.0,25.0,200.0,5.0,1,1.7717669224808237,62.43497640819231,t,Private room,Real Bed,21,f,f,flexible,False,False,False,False,False
1,1.0,1.0,32.0,20.0,900.0,20.0,1,3.1804193626077883,57.09301896871806,t,Private room,Real Bed,21,f,f,strict_14_with_grace_period,True,True,False,True,False
2,1.0,1.0,42.0,0.0,0.0,0.0,1,4.580867090751641,10.0,t,Private room,Real Bed,1,f,f,flexible,True,True,False,False,False
10,1.0,3.0,55.0,120.0,600.0,50.0,1,4.136936773472347,120.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,True,False,False,False
1,1.0,1.0,25.0,0.0,100.0,5.0,1,4.4901510867491305,14.0,t,Private room,Real Bed,2,f,f,moderate,True,False,False,False,False
2,1.0,1.0,25.0,5.0,0.0,10.0,1,5.3208527065829,46.16593392046823,t,Private room,Real Bed,1,t,f,flexible,False,True,False,False,False
3,1.0,0.0,40.0,15.0,0.0,26.0,1,5.841763451666656,61.715578174109055,t,Entire home/apt,Airbed,1,t,f,strict_14_with_grace_period,False,True,False,False,False
1,1.0,1.0,60.0,20.0,0.0,0.0,1,2.345396902008253,53.71862150046518,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,30.0,10.0,0.0,0.0,1,4.758933967659516,50.0,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,True
4,1.0,1.0,84.0,35.0,0.0,15.0,2,13.719585443316634,236.0,t,Entire home/apt,Real Bed,2,t,f,flexible,False,True,True,False,False
1,1.5,1.0,32.0,10.0,0.0,0.0,1,2.5432992426544176,18.0,f,Private room,Real Bed,2,f,f,flexible,True,False,True,True,True
3,1.0,1.0,60.0,40.0,400.0,15.0,1,0.2928204089248309,70.03151943544879,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,0.0,85.0,40.0,0.0,0.0,1,3.466774958767116,65.9380409726511,t,Entire home/apt,Real Bed,3,t,f,flexible,False,False,False,False,False
3,1.0,1.0,30.0,0.0,0.0,0.0,1,3.9663911906009464,44.969057666036996,t,Private room,Real Bed,1000,f,f,moderate,False,False,False,False,False
1,1.0,0.0,89.0,30.0,100.0,0.0,1,4.888927306974009,30.0,t,Entire home/apt,Real Bed,1,t,f,flexible,True,True,False,False,False
5,1.0,3.0,100.0,50.0,0.0,0.0,1,2.164945429032508,78.91272602891615,t,Entire home/apt,Real Bed,4,t,f,flexible,True,False,True,False,False
2,1.0,1.0,50.0,0.0,0.0,15.0,1,3.3727082099327093,25.0,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,False
4,1.0,1.0,90.0,20.0,300.0,25.0,4,1.8672837640393387,81.23555486573375,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,False,True,False,False,False
